Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Lical Image,Radius,Rating,Review Count,Invnetory Link
D-24787031,Diamond Motors,N/A,4519 S Panam Expy,San Antonio,TX,"San Antonio, TX",N/A,78225,Nothing true compare the car pictures to the real conditions in person. Caravan was in very very bad conditions inside and outside. I'm driving 200k miles expecting a beautiful truck for the price.,https://static.cargurus.com/images/site/2019/11/25/18/24/diamond_armor_auto-pic-1195125508695487412-200x200.jpeg,public/uploads/dealer\Diamond-Motors_San Antonio_TX.jpg,3 mi,3.2,4,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721,1,1
D-24787032,Olmos Park Auto Group,N/A,319 W Olmos Dr,San Antonio,TX,"San Antonio, TX",N/A,78212,Prompt responses. Always professional and courteous.,https://static.cargurus.com/images/site/2023/02/07/11/46/olmos_park_auto_group-pic-6825766090767031455-200x200.jpeg,public/uploads/dealer\Olmos-Park-Auto-Group_San Antonio_TX.jpg,3 mi,3.8,5,https://www.cargurus.com/Cars/m-Olmos-Park-Auto-Group-sp281421,1,1
D-24787033,San Pedro Motors LLC,N/A,4000 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,No reviews available,No image,,3 mi,N/A,N/A,https://www.cargurus.com/Cars/m-San-Pedro-Motors-LLC-sp450196,1,1
D-24787034,Premier Auto Motor Imports,N/A,4004 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,"Didn’t get what I wanted , but that’s because of my situation , dude reached out to me and did his part , thank you bro",https://static.cargurus.com/images/site/2022/02/22/15/41/premier_auto_motor_imports-pic-2856429040578577841-200x200.jpeg,public/uploads/dealer\Premier-Auto-Motor-Imports_San Antonio_TX.jpg,3 mi,4.4,5,https://www.cargurus.com/Cars/m-Premier-Auto-Motor-Imports-sp397106,1,1
D-24787035,Adam Sports Cars,N/A,1446 W Hildebrand Ave,San Antonio,TX,"San Antonio, TX",N/A,78201,"Very attentive they measured reports, unfortunately I did not reach the offer, they won it for me",https://static.cargurus.com/images/site/2024/07/30/16/49/_adam_sports_cars-pic-13918721408311635287-200x200.jpeg,public/uploads/dealer\Adam-Sports-Cars_San Antonio_TX.jpg,4 mi,2.5,2,https://www.cargurus.com/Cars/m-Adam-Sports-Cars-sp456206,1,1
D-24787036,LMJ Auto Motors Sales,N/A,"2733 Blanco Rd,  Unit A",San Antonio,TX,"San Antonio, TX",N/A,78212,No reviews available,https://static.cargurus.com/images/site/2020/05/21/18/22/lmj_auto_motors_sales-pic-16854026906350814708-200x200.jpeg,public/uploads/dealer\LMJ-Auto-Motors-Sales_San Antonio_TX.jpg,4 mi,N/A,N/A,https://www.cargurus.com/Cars/m-LMJ-Auto-Motors-Sales-sp404503,1,1
D-24787037,Fast Lane Auto Sales,N/A,4508 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,No reviews available,No image,,4 mi,4.5,2,https://www.cargurus.com/Cars/m-Fast-Lane-Auto-Sales-sp411693,1,1
D-24787038,Alamo Auto Plex,N/A,4700 San Pedro,San Antonio,TX,"San Antonio, TX",N/A,78212,Mr Luis Garcia was very helpful.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Alamo-Auto-Plex_San Antonio_TX.jpg,4 mi,4.3,3,https://www.cargurus.com/Cars/m-Alamo-Auto-Plex-sp449596,1,1
D-24787039,Ricky's Autoplex,N/A,4701 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,After two days they are waiting on the  Westlake documents…May need to go to another dealer because this company is taking a break for the holidays and I need a vehicle now.  They are very are very good outside of that part to finish the deal.,https://static.cargurus.com/images/site/2015/10/29/17/05/ricky_s_autoplex-pic-6366608206462465645-200x200.jpeg,public/uploads/dealer\Ricky's-Autoplex_San Antonio_TX.jpg,4 mi,3.0,2,https://www.cargurus.com/Cars/m-Rickys-Autoplex-sp353413,1,1
D-24787040,Oso Grande Auto Sales,N/A,5407 I.H. 35 South,San Antonio,TX,"San Antonio, TX",N/A,78211,He answered my question immediately. Thanks!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Oso-Grande-Auto-Sales_San Antonio_TX.jpg,4 mi,5.0,1,https://www.cargurus.com/Cars/m-Oso-Grande-Auto-Sales-sp319858,1,1
D-24787041,Trevi Auto Sales,N/A,4633 West Commerce Street,San Antonio,TX,"San Antonio, TX",N/A,78237,No reviews available,https://static.cargurus.com/images/site/2021/06/09/12/51/trevi_auto_sales-pic-5716954661442150513-200x200.jpeg,public/uploads/dealer\Trevi-Auto-Sales_San Antonio_TX.jpg,4 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Trevi-Auto-Sales-sp401330,1,1
D-24787042,ADC auto sales inc,N/A,402 N General McMullen Dr,San Antonio,TX,"San Antonio, TX",N/A,78237,No reviews available,https://static.cargurus.com/images/site/2024/03/21/15/38/adc_auto_sales_inc-pic-15282673466969939209-200x200.jpeg,public/uploads/dealer\ADC-auto-sales-inc_San Antonio_TX.jpg,4 mi,N/A,N/A,https://www.cargurus.com/Cars/m-ADC-auto-sales-inc-sp454531,1,1
D-24787043,Cavender Grande Ford,N/A,3600 N IH-35,San Antonio,TX,"San Antonio, TX",N/A,78219,Smoothest transaction I have experienced! Deshawn and John provided excellent service!! No dealer add ons unless you want them. Will not hesitate to buy from there again! Highly recommend Cavender Grande Ford! Thank you!!,https://static.cargurus.com/images/site/2021/07/26/12/50/cavender_grande_ford-pic-15912775376751669664-200x200.jpeg,public/uploads/dealer\Cavender-Grande-Ford_San Antonio_TX.jpg,4 mi,5.0,3,https://www.cargurus.com/Cars/m-Cavender-Grande-Ford-sp58086,1,1
D-24787044,210 Auto Credit,N/A,711 North General McMullen Drive,San Antonio,TX,"San Antonio, TX",N/A,78228,Dealer responded quick and had kept in touch while I make decisions very helpful  and not at all pushy,https://static.cargurus.com/images/site/2019/04/10/18/34/210_auto_credit-pic-7870333383916937875-200x200.jpeg,public/uploads/dealer\210-Auto-Credit_San Antonio_TX.jpg,4 mi,4.9,7,https://www.cargurus.com/Cars/m-210-Auto-Credit-sp408119,1,1
D-24787045,Spotless Auto LLC,N/A,5415 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,Great response and information needed,https://static.cargurus.com/images/site/2023/02/17/12/54/spotless_auto_llc-pic-6056263392669980769-200x200.jpeg,public/uploads/dealer\Spotless-Auto-LLC_San Antonio_TX.jpg,4 mi,3.7,18,https://www.cargurus.com/Cars/m-Spotless-Auto-LLC-sp379612,1,1
D-24787046,Car Kings,N/A,5402 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,"Nice people, great attitude,",https://static.cargurus.com/images/site/2022/12/12/10/47/car_kings-pic-15931529977198037712-200x200.jpeg,public/uploads/dealer\Car-Kings_San Antonio_TX.jpg,4 mi,4.7,3,https://www.cargurus.com/Cars/m-Car-Kings-sp415066,1,1
D-24787047,Ikenna Auto Sales,N/A,5505 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,No reviews available,https://static.cargurus.com/images/site/2023/08/11/17/13/ikenna_auto_sales-pic-10821484313296672682-200x200.jpeg,public/uploads/dealer\Ikenna-Auto-Sales_San Antonio_TX.jpg,4 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Ikenna-Auto-Sales-sp451902,1,1
D-24787048,Auto A to Z,N/A,"1334 S General McMullen Dr,  Ste 2",San Antonio,TX,"San Antonio, TX",N/A,78237,No reviews available,https://static.cargurus.com/images/site/2018/06/21/17/21/auto_a_to_z-pic-4264777351469430444-200x200.jpeg,public/uploads/dealer\Auto-A-to-Z_San Antonio_TX.jpg,4 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Auto-A-to-Z-sp391883,1,1
D-24787049,North Star Auto Mall,N/A,5515 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,They were great they answered all of my questions and were very helpful.,https://static.cargurus.com/images/site/2023/06/02/14/44/north_star_auto_mall-pic-13451118424063270138-200x200.jpeg,public/uploads/dealer\North-Star-Auto-Mall_San Antonio_TX.jpg,4 mi,5.0,3,https://www.cargurus.com/Cars/m-North-Star-Auto-Mall-sp442441,1,1
D-24787050,Apex Auto SA,N/A,4022 Blanco Rd,San Antonio,TX,"San Antonio, TX",N/A,78212,Dear stayed in contact while I was in the process of looking for another vehicle. Very friendly and courteous.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Apex-Auto-SA_San Antonio_TX.jpg,4 mi,4.8,6,https://www.cargurus.com/Cars/m-Apex-Auto-SA-sp446707,1,1
D-24787051,Carz of Texas,N/A,5625 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78212,"They were prompt and up front and professional on everthing pertaining to the car, pricing and delivery.  Thank you!",https://static.cargurus.com/images/site/2017/12/15/16/42/carz_of_texas-pic-6452265010848744165-200x200.jpeg,public/uploads/dealer\Carz-of-Texas_San Antonio_TX.jpg,4 mi,4.6,11,https://www.cargurus.com/Cars/m-Carz-of-Texas-sp285583,1,1
D-24787052,Payam's Autoplex,N/A,4119 Blanco Rd,San Antonio,TX,"San Antonio, TX",N/A,78212,Very helpful. I contacted Payam that my son was looking for a pickup and we were interested in the 2010 Nissan Frontier. My son went and test drove the vehicle and it fit his needs  and purchased it on Monday.  He was very pleased with things turned out.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Payam's-Autoplex_San Antonio_TX.jpg,4 mi,4.5,2,https://www.cargurus.com/Cars/m-Payams-Autoplex-sp451779,1,1
D-24787053,Tango Auto Sales,N/A,112 La Manda Blvd,San Antonio,TX,"San Antonio, TX",N/A,78212,Prompt response .,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Tango-Auto-Sales_San Antonio_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-Tango-Auto-Sales-sp452996,1,1
D-24787054,Gee's Auto Sales,N/A,6650 S Flores St,San Antonio,TX,"San Antonio, TX",N/A,78214,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Gees-Auto-Sales-sp454658,1,1
D-24787055,Progressive Auto Plex,N/A,1002 W. Hildebrand Ave.,San Antonio,TX,"San Antonio, TX",N/A,78201,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Progressive-Auto-Plex-sp385410,1,1
D-24787056,Cowboy's Auto Sales,N/A,5119 West Commerce Street,San Antonio,TX,"San Antonio, TX",N/A,78237,No reviews available,https://static.cargurus.com/images/site/2016/11/29/13/40/cowboy_s_auto_sales-pic-981371498035078575-200x200.jpeg,public/uploads/dealer\Cowboy's-Auto-Sales_San Antonio_TX.jpg,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Cowboys-Auto-Sales-sp319889,1,1
D-24787057,Rams Motors LLC,N/A,739 Southeast Military Drive,San Antonio,TX,"San Antonio, TX",N/A,78214,Great communication!!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Rams-Motors-LLC_San Antonio_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Rams-Motors-LLC-sp445097,1,1
D-24787058,Auto Motor Imports,N/A,1130 Basse Road,San Antonio,TX,"San Antonio, TX",N/A,78212,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Auto-Motor-Imports-sp434663,1,1
D-24787059,Auto Galaxy Inc,N/A,835 Basse Road,San Antonio,TX,"San Antonio, TX",N/A,78212,"This dealer never said anything wrong. His big thing was getting me to come take a 
look for myself. I had planned to go. I put my car in the shop for some repairs and then 
I was going to stop by. The auto shop fixed my car but, then they hit a fire hydrant. So 
while they are fixing that I am without a car to go see. The price on this one is not to 
bad.",https://static.cargurus.com/images/site/2017/02/14/10/34/auto_galleria_inc-pic-2099944699850700794-200x200.jpeg,public/uploads/dealer\Auto-Galaxy-Inc_San Antonio_TX.jpg,5 mi,4.7,3,https://www.cargurus.com/Cars/m-Auto-Galaxy-Inc-sp398120,1,1
D-24787060,Allstate Auto Sales,N/A,1131 Basse Rd,San Antonio,TX,"San Antonio, TX",N/A,78212,They reached out and would love to work with them,https://static.cargurus.com/images/site/2018/02/04/12/37/allstate_auto_sales-pic-3815482540785945896-200x200.jpeg,public/uploads/dealer\Allstate-Auto-Sales_San Antonio_TX.jpg,5 mi,5.0,3,https://www.cargurus.com/Cars/m-Allstate-Auto-Sales-sp310034,1,1
D-24787061,Artex Auto Sales,N/A,1200 Basse Rd,San Antonio,TX,"San Antonio, TX",N/A,78212,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Artex-Auto-Sales-sp412853,1,1
D-24787062,K1 Motors,N/A,1203 Basse Rd,San Antonio,TX,"San Antonio, TX",N/A,78212,Spoke to salesperson and was given info. Filled out Financial application.  Been several days and haven't been contacted since.  Its been about a week.  Already purchased vehicle from somewhere that actually wanted a sale.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\K1-Motors_San Antonio_TX.jpg,5 mi,2.0,1,https://www.cargurus.com/Cars/m-K1-Motors-sp362624,1,1
D-24787063,Preowned Cars Of Sa,N/A,6802 South PanAm Expressway,San Antonio,TX,"San Antonio, TX",N/A,78221,No reviews available,https://static.cargurus.com/images/site/2024/07/31/16/10/preowned_cars_of_sa-pic-17249592096011222553-200x200.jpeg,public/uploads/dealer\Preowned-Cars-Of-Sa_San Antonio_TX.jpg,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Preowned-Cars-Of-Sa-sp437791,1,1
D-24787064,Arc Auto Group LLC,N/A,5650 W Ih 10,San Antonio,TX,"San Antonio, TX",N/A,78201,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Arc-Auto-Group-LLC_San Antonio_TX.jpg,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Arc-Auto-Group-LLC-sp453330,1,1
D-24787065,Euro Speed International,N/A,6143 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78216,We texted. Very good experience.,https://static.cargurus.com/images/site/2017/09/25/21/17/euro_speed_international-pic-1899160853201748004-200x200.jpeg,public/uploads/dealer\Euro-Speed-International_San Antonio_TX.jpg,5 mi,3.4,5,https://www.cargurus.com/Cars/m-Euro-Speed-International-sp278272,1,1
D-24787066,The Motorplex,N/A,1230 SW Military Dr,San Antonio,TX,"San Antonio, TX",N/A,78221,"joe and his son where helpful, jeep was just what they said it was.
called him two day after purchase about hood struts that he noticed when he first showed me said he meant to 
replace but had not, so when i called he said i will order, had them in two days.
VERY PLEASANT TO DO BUSINESS WITH. 
five stars",https://static.cargurus.com/images/site/2018/04/03/19/04/__the_motorplex-pic-4035630133785374946-200x200.jpeg,public/uploads/dealer\The-Motorplex_San Antonio_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-The-Motorplex-sp410441,1,1
D-24787067,A Motors Sales & Finance,N/A,121 Sherwood Drive,San Antonio,TX,"San Antonio, TX",N/A,78201,"Very poor customer experience with this dealership.  
Saw Lexus online, called and made a CASH offer 
for just a few hundred less then asking price (16k), 
sales associate said she would call me back, and I 
received a call a few moments later from ""sales 
manager"" who then proceeded to tell me that the 
price listed on Carguru was not the actual price, it 
was the ""cash"" and the actual price was almost 2k 
higher then it was being advertised for.   

I politely explained that I saw the car online, and 
that I was very serious and committed to working 
out a deal, only to be told that ""I'd think about it"" 
with a promised return call on the following Monday 
(it was Saturday at the time).

Never received a follow up call, or responses to any 
of my  inquires.  Disappointing experience to say 
the least...dealership made it pretty obvious that 
they were not willing bargain in good faith. I would 
honestly would stay away, their main focus seems 
to be on something other than customer 
satisfaction.",https://static.cargurus.com/images/site/2016/09/12/13/42/a_motors_sales___finance-pic-7145775541084214101-200x200.jpeg,public/uploads/dealer\A-Motors-Sales-&-Finance_San Antonio_TX.jpg,5 mi,4.1,10,https://www.cargurus.com/Cars/m-A-Motors-Sales-Finance-sp319874,1,1
D-24787068,Anytime Auto Group of SA LLC,N/A,1403 SE Military Dr,San Antonio,TX,"San Antonio, TX",N/A,78214,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Anytime-Auto-Group-of-SA-LLC-sp431416,1,1
D-24787069,Southpoint Automotive LLC,N/A,"6915 Interstate Highway 35 S,  access rd",San Antonio,TX,"San Antonio, TX",N/A,78224,Great,https://static.cargurus.com/images/site/2020/08/12/09/21/southpoint_automotive_llc-pic-11732882356838602711-200x200.jpeg,public/uploads/dealer\Southpoint-Automotive-LLC_San Antonio_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Southpoint-Automotive-LLC-sp369037,1,1
D-24787070,River City Autos,N/A,6226 San Pedro Ave,San Antonio,TX,"San Antonio, TX",N/A,78216,"Great guy running that shop. Sold me a great car and worked with me every step of the 
way.",https://static.cargurus.com/images/site/2023/03/16/16/00/river_city_autos-pic-3240148151446655315-200x200.jpeg,public/uploads/dealer\River-City-Autos_San Antonio_TX.jpg,5 mi,4.3,3,https://www.cargurus.com/Cars/m-River-City-Autos-sp450081,1,1
D-24787071,Sanders Auto Solutions,N/A,1202 McCauley Ave,San Antonio,TX,"San Antonio, TX",N/A,78224,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Sanders-Auto-Solutions-sp368927,1,1
D-24787072,Aces Autos,N/A,5828 I-10 W,San Antonio,TX,"San Antonio, TX",N/A,78201,Contact me about the car with the with respect,https://static.cargurus.com/images/site/2020/09/30/17/31/aces_autos-pic-15516453190518381344-200x200.jpeg,public/uploads/dealer\Aces-Autos_San Antonio_TX.jpg,5 mi,3.3,7,https://www.cargurus.com/Cars/m-Aces-Autos-sp439568,1,1
D-24787073,Texas National Auto Sales,N/A,3834 Fredericksburg Rd,San Antonio,TX,"San Antonio, TX",N/A,78201,No reviews available,https://static.cargurus.com/images/site/2017/05/22/14/28/texas_national_auto_sales-pic-9168172967064699811-200x200.jpeg,public/uploads/dealer\Texas-National-Auto-Sales_San Antonio_TX.jpg,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Texas-National-Auto-Sales-sp373786,1,1
D-24787074,"Gold Star Motors, Inc.",N/A,2140 S W.W. White Rd,San Antonio,TX,"San Antonio, TX",N/A,78222,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Gold-Star-Motors-Inc-sp375640,1,1
D-24787075,World Car Mazda KIA San Antonio,N/A,4220 Fredericksburg Rd,San Antonio,TX,"San Antonio, TX",N/A,78201,Great,https://static.cargurus.com/images/site/2016/08/24/23/46/world_car_mazda_kia_san_antonio-pic-773206182931355631-200x200.jpeg,public/uploads/dealer\World-Car-Mazda-KIA-San-Antonio_San Antonio_TX.jpg,6 mi,3.3,11,https://www.cargurus.com/Cars/m-World-Car-Mazda-KIA-San-Antonio-sp302365,1,1
D-24787076,World Car Kia San Antonio,N/A,4220 Fredericksburg Rd,San Antonio,TX,"San Antonio, TX",N/A,78201,No reviews available,https://static.cargurus.com/images/site/2019/03/18/14/28/world_car_kia_san_antonio-pic-3967175740329276241-1600x1200.jpeg,public/uploads/dealer\World-Car-Kia-San-Antonio_San Antonio_TX.jpg,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-World-Car-Kia-San-Antonio-sp68014,1,1
D-24787077,World Car Mazda San Antonio,N/A,4220 Fredericksburg Rd,San Antonio,TX,"San Antonio, TX",N/A,78201,No reviews available,https://static.cargurus.com/images/site/2019/03/18/14/28/world_car_mazda_san_antonio-pic-8656888252643628983-1600x1200.jpeg,public/uploads/dealer\World-Car-Mazda-San-Antonio_San Antonio_TX.jpg,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-World-Car-Mazda-San-Antonio-sp310025,1,1
D-24787078,Texas Auto Mart,N/A,4906 Rigsby Ave,San Antonio,TX,"San Antonio, TX",N/A,78222,"A+++ customer service.  They made me feel as though I 
was dealing with my best friends.",https://static.cargurus.com/images/site/2020/01/07/11/25/texas_auto_mart-pic-1673262694597123603-200x200.jpeg,public/uploads/dealer\Texas-Auto-Mart_San Antonio_TX.jpg,6 mi,5.0,3,https://www.cargurus.com/Cars/m-Texas-Auto-Mart-sp289657,1,1
D-24787079,Empire Auto Group,N/A,3802 Culebra Road,San Antonio,TX,"San Antonio, TX",N/A,78228,No reviews available,https://static.cargurus.com/images/site/2017/08/01/14/57/empire_auto_group-pic-5766971660915366134-200x200.jpeg,public/uploads/dealer\Empire-Auto-Group_San Antonio_TX.jpg,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Empire-Auto-Group-sp382059,1,1
D-24787080,Groundzero Auto Inc,N/A,3235 Southwest Military Drive,San Antonio,TX,"San Antonio, TX",N/A,78211,"When I had interest, they reached out to me to schedule an appointment to see it, and followed up the next day to see if I was going to make my appointment",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer\Groundzero-Auto-Inc_San Antonio_TX.jpg,6 mi,4.3,3,https://www.cargurus.com/Cars/m-Groundzero-Auto-Inc-sp445343,1,1
D-24787081,World Car Kia South,N/A,7915 Interstate 35 S,San Antonio,TX,"San Antonio, TX",N/A,78224,No reviews available,https://static.cargurus.com/images/site/2019/03/18/14/24/world_car_kia_south-pic-6774475170007852952-1600x1200.jpeg,public/uploads/dealer\World-Car-Kia-South_San Antonio_TX.jpg,6 mi,N/A,N/A,https://www.cargurus.com/Cars/m-World-Car-Kia-South-sp342988,1,1
D-24787082,World Car Hyundai Kia South,N/A,7915 Interstate 35 S,San Antonio,TX,"San Antonio, TX",N/A,78224,Great,https://static.cargurus.com/images/site/2016/08/24/23/31/world_car_hyundai_kia_south_-pic-1924943605054426026-200x200.jpeg,public/uploads/dealer\World-Car-Hyundai-Kia-South_San Antonio_TX.jpg,6 mi,2.3,3,https://www.cargurus.com/Cars/m-World-Car-Hyundai-Kia-South-sp373614,1,1
